Name	Set	ImageFile	type	Rarity	Color	Cost	Inkwell	Classifications	Strength	Willpower	Lore	Text	Script
Minnie Mouse - Wide-Eyed Diver	RF	promos/1/cards/367x512/1574bddb75c78a6fd2251d61e2993b5146201319	Character	Sp	Ruby	4	True	['Floodborn', 'Hero']	2	3	1	Shift 2 (You may pay 2 ⬡ to play this on top of one ofyour characters named Minnie Mouse.),Evasive (Only characters with Evasive can challenge thischaracter.),UNDERSEA ADVENTURE Whenever you play a secondaction in a turn, this character gets +2 ◊ this turn.,	
Robin Hood - Capable Fighter	RF	promos/1/cards/367x512/0716d9708d321ffb6a00818614779e779925365c	Character	Sp	Steel	2	False	['Dreamborn', 'Hero']	1	3	1	SKIRMISH ⟳ — Deal 1 damage to chosencharacter.,	"“Capable? You don't know the half of it.”
—Little John"
Mickey Mouse - Friendly Face	RF	promos/1/cards/367x512/9e6a55b6b4563e652a23be9d623ca5055c356940	Character	Sp	Amber	6	True	['Storyborn', 'Hero']	1	6	3	GLAD YOU'RE HERE! Whenever this characterquests, you pay 3 ⬡ less for the next characteryou play this turn.,	“Come on in—there's lots to explore.”
Elsa - Gloves Off	RF	promos/1/cards/367x512/b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f	Character	Sp	Amethyst	4	True	['Storyborn', 'Hero', 'Queen', 'Sorcerer']	3	4	1	Challenger +3 (While challenging, this charactergets +3 ¤.),	"The power of ice may not stop the flood, but it will
help protect Lorcana."
Genie - Powers Unleashed	TFC	promos/1/cards/367x512/91032ad7bbcb6cf72875e8e8207dcfba80173f7c	Character	Sp	Emerald	8	False	['Floodborn', 'Hero']	3	5	3	Shift 6 (You may pay 6 ⬡ to play this on top of one of yourcharacters named Genie.),Evasive (Only characters with Evasive can challenge thischaracter.),PHENOMENAL COSMIC POWER! Whenever this characterquests, you may play an action with cost 5 or less for free.,	
Stitch - Abomination	TFC	promos/1/cards/367x512/472b07b9fcf2c2451e8781e944bf5f77cd8457c8	Character	Sp	Ruby	6	True	['Storyborn', 'Hero', 'Alien']	4	6	3		"“His destructive programming is taking effect. He will
be irresistibly drawn to large cities, where he will back
up sewers, reverse street signs, and steal everyone's
left shoe.”
—Jumba Jookiba"
Maleficent - Uninvited	TFC	promos/1/cards/367x512/12c6fc06c99a462375eeb3f43dfd832b08ca9e17	Character	Sp	Sapphire	5	True	['Dreamborn', 'Villain', 'Sorcerer']	3	6	3		She had no invitation—and needed no introduction.
Maui - Demigod	TFC	promos/1/cards/367x512/d435a6cdd786300dff204ee7c2ef942d3e9034e2	Character	Sp	Steel	8	True	['Storyborn', 'Hero', 'Deity']	8	8	3		"When the gods gift you a boat, you take it.
The boat's owner is optional."
Gaston - Arrogant Hunter	TFC	promos/1/cards/367x512/4d134bc072212ace2df385dae143139da74ec0ef	Character	Sp	Ruby	2	True	['Storyborn', 'Villain']	4	2	0	Reckless (This character can't quest and mustchallenge each turn if able.),	It's not arrogance when you really are the best.
Kit Cloudkicker - Tough Guy	II	promos/1/cards/367x512/887309d048beef83ad3eabf2a79a64a389ab1c9f	Character	Sp	Emerald	3	True	['Storyborn', 'Ally']	2	2	1	SKYSURFING When you play this character, youmay return chosen opposing character with 2 ¤or less to their player's hand.,	"“It's been fun, guys, but I got to be going.
Yahoooo!”"
Jolly Roger - Hook's Ship	II	promos/1/cards/367x512/bc33ea4e26e5e1af1408321416956113a4658763	Location	Sp	Ruby	1	False		2	5	0	LOOK ALIVE, YOU SWABS! Characters gain Rush while here. (They can challengethe turn they're played.),ALL HANDS ON DECK! Your Pirate characters may move here for free.,	
How Far I'll Go	II	promos/1/cards/367x512/0a57cb53ba59c46fc4b692527a38a87c78d84028	Action	Sp	Sapphire	4	False	['Song']				(A character with cost 4 or more can ⟳ to sing thissong for free.),	
John Silver - Greedy Treasure Seeker	II	promos/1/cards/367x512/7719a1c782a1ba91c031a682a0a2f8658209adbf	Character	Sp	Steel	3	True	['Dreamborn', 'Villain', 'Alien', 'Pirate', 'Captain']	3	3	1	CHART YOUR OWN COURSE For each location you havein play, this character gains Resist +1 and gets +1 ◊.(Damage dealt to them is reduced by 1.),	“I was never much good at games. Always hated to lose.”
Stitch - Rock Star	II	promos/1/cards/367x512/22d200f8670dbdb3e253a90eee5098477c95c23d	Character	En	Amber	6	True	['Floodborn', 'Hero', 'Alien']	3	5	3	Shift 4 (You may pay 4 ⬡ to play this on top ofone of your characters named Stitch.),ADORING FANS Whenever you play a characterwith cost 2 or less, you may exert them to draw acard.,	
Rapunzel - Gifted Artist	RF	promos/1/cards/367x512/632667547e7cd3e0466547863e1207a8c0c0c549	Character	Sp	Amber	5	True	['Floodborn', 'Hero', 'Princess']	0	6	2	Shift 3 (You may pay 3 ⬡ to play this on top ofone of your characters named Rapunzel.),LET YOUR POWER SHINE Whenever you remove 1 ormore damage from one of your characters, youmay draw a card.,	
Pinocchio - Talkative Puppet	RF	promos/1/cards/367x512/cb4e5208b4cd87268b208e49452ed6e89a68e0b8	Character	Sp	Amethyst	2	False	['Storyborn', 'Hero']	1	1	1	TELLING LIES When you play this character, youmay exert chosen opposing character.,	"“A lie keeps growing and growing until it's as plain
as the nose on your face.”
—Blue Fairy"
Four Dozen Eggs	RF	promos/1/cards/367x512/b6692ea5df920cad691c20319a6fffd7a4a766b8	Action	Sp	Sapphire	4	True	['Song']				(A character with cost 4 or more can ⟳ to sing thissong for free.),	
Agustin Madrigal - Clumsy Dad	UR	expansions/4/cards/367x512/356a192b7913b04c54574d18c28d46e6395428ab	Character	Co	Amber	1	True	['Storyborn', 'Mentor', 'Madrigal']	2	2	1		"Falling for Julieta was the easiest thing he'd ever
done."
Alma Madrigal - Family Matriarch	UR	expansions/4/cards/367x512/da4b9237bacccdf19c0760cab7aec4a8359010b0	Character	Ra	Amber	3	False	['Storyborn', 'Mentor', 'Madrigal']	1	3	2	TO THE TABLE When you play this character, you maysearch your deck for a Madrigal character card andreveal that card to all players. Shuffle your deck and putthat card on top of it.,	"“Let's be clear, Abuela runs this show.”
—Mirabel"
Ariel - Singing Mermaid	UR	expansions/4/cards/367x512/77de68daecd823babbb58edb1c8e14d7106e83bb	Character	Ra	Amber	4	True	['Storyborn', 'Hero', 'Princess']	3	3	2	Singer 7 (This character counts as cost 7 to singsongs.),	"“Watch and you'll see—some day I'll be part of
your world!”"
Cinderella - Melody Weaver	UR	expansions/4/cards/367x512/1b6453892473a467d07372d45eb05abc2031647a	Character	Le	Amber	5	True	['Dreamborn', 'Hero', 'Princess']	1	5	2	Singer 9 (This character counts as cost 9 to singsongs.),BEAUTIFUL VOICE Whenever this character singsa song, your other Princess characters get +1 ◊this turn.,	
Cogsworth - Majordomo	UR	expansions/4/cards/367x512/ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4	Character	Co	Amber	4	True	['Dreamborn', 'Ally']	3	3	1	AS YOU WERE! Whenever this character quests,you may give chosen character -2 ¤ until thestart of your next turn.,	“If it's a fight they want, we'll be ready for them.”
Daisy Duck - Lovely Lady	UR	expansions/4/cards/367x512/c1dfd96eea8cc2b62785275bca38ac261256e278	Character	Un	Amber	1	True	['Dreamborn', 'Ally']	1	3	1		"Sweet Daisy, the fairest duck I ever met
Each flaxen lock a rush of flowing gold
Her bill the color of summer sunset
Exquisite plumes, a wonder to behold"
Daisy Duck - Musketeer Spy	UR	expansions/4/cards/367x512/902ba3cda1883801594b6e1b452790cc53948fda	Character	Co	Amber	4	True	['Dreamborn', 'Hero', 'Musketeer']	2	3	1	INFILTRATION When you play this character, eachopponent chooses and discards a card.,	She has a talent for thwarting hidden schemes.
Donald Duck - Musketeer Soldier	UR	expansions/4/cards/367x512/fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f	Character	Un	Amber	3	True	['Dreamborn', 'Hero', 'Musketeer']	2	3	1	Bodyguard (This character may enter play exerted.An opposing character who challenges one ofyour characters must choose one with Bodyguardif able.),WAIT FOR ME! When you play this character,chosen character gets +1 ◊ this turn.,	
Félix Madrigal - Fun-Loving Family Man	UR	expansions/4/cards/367x512/0ade7c2cf97f75d009975f4d720d1fa6c19f4897	Character	Un	Amber	3	True	['Storyborn', 'Ally', 'Madrigal']	2	4	2		Who needs a gift when you're having this much fun?
Gaston - Despicable Dealer	UR	expansions/4/cards/367x512/b1d5781111d84f7b3fe45a0852e59758cd7a87e5	Character	Su	Amber	3	False	['Storyborn', 'Villain']	2	4	1	DUBIOUS RECRUITMENT ⟳ — You pay 2 ⬡ lessfor the next character you play this turn.,	"“Yes, yes, everything will be ready. Just make sure
you do your part.”"
Golden Harp - Enchanter of the Land	UR	expansions/4/cards/367x512/17ba0791499db908433b80f37c5fbc89b870084b	Character	Ra	Amber	1	True	['Storyborn', 'Ally']	1	4	2	STOLEN AWAY At the end of your turn, if youdidn't play a song this turn, banish this character.,	You'll miss her when she's gone.
Goofy - Musketeer Swordsman	UR	expansions/4/cards/367x512/7b52009b64fd0a2a49e6d8a939753077792b0554	Character	Ra	Amber	4	False	['Dreamborn', 'Hero', 'Musketeer']	3	4	2	EN GAWRSH! Whenever you play a character withBodyguard, ready this character. He can't questfor the rest of this turn.,	“Count me in!”
Julieta Madrigal - Excellent Cook	UR	expansions/4/cards/367x512/bd307a3ec329e10a2cff8fb87480823da114f8f4	Character	Un	Amber	3	True	['Storyborn', 'Mentor', 'Madrigal']	1	4	1	SIGNATURE RECIPE When you play this character,you may remove up to 2 damage from chosencharacter. If you removed damage this way, youmay draw a card.,	“Eat this, mi amor.”
Max - Loyal Sheepdog	UR	expansions/4/cards/367x512/fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b	Character	Co	Amber	3	True	['Storyborn', 'Ally']	4	3	1	HERE BOY If you have a character namedPrince Eric in play, you pay 1 ⬡ less to play thischaracter.,	
Mickey Mouse - Leader of the Band	UR	expansions/4/cards/367x512/f1abd670358e036c31296e66b3b66c382ac00812	Character	Un	Amber	4	True	['Storyborn', 'Hero']	2	5	1	Support (Whenever this character quests, youmay add their ¤ to another chosen character's¤ this turn.),STRIKE UP THE MUSIC When you play thischaracter, chosen character gains Support thisturn.,	
Mickey Mouse - Musketeer Captain	UR	expansions/4/cards/367x512/1574bddb75c78a6fd2251d61e2993b5146201319	Character	Le	Amber	7	False	['Floodborn', 'Hero', 'Musketeer', 'Captain']	3	6	2	Shift 5 (You may pay 5 ⬡ to play this on top of one ofyour characters named Mickey Mouse.),Bodyguard,Support,MUSKETEERS UNITED When you play this character,if you used Shift to play him, you may draw a card foreach character with Bodyguard you have in play.,	
Minnie Mouse - Musketeer Champion	UR	expansions/4/cards/367x512/0716d9708d321ffb6a00818614779e779925365c	Character	Su	Amber	5	False	['Dreamborn', 'Hero', 'Musketeer']	1	5	2	Bodyguard (This character may enter play exerted.An opposing character who challenges one of yourcharacters must choose one with Bodyguard if able.),DRAMATIC ENTRANCE When you play this character,banish chosen opposing character with 5 ¤ or more.,	
Mirabel Madrigal - Gift of the Family	UR	expansions/4/cards/367x512/9e6a55b6b4563e652a23be9d623ca5055c356940	Character	Su	Amber	5	False	['Dreamborn', 'Hero', 'Madrigal']	3	5	2	Support (Whenever this character quests, youmay add their ¤ to another chosen character's¤ this turn.),SAVING THE MIRACLE Whenever this characterquests, your other Madrigal characters get +1 ◊this turn.,	
Mirabel Madrigal - Prophecy Finder	UR	expansions/4/cards/367x512/b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f	Character	Co	Amber	2	True	['Storyborn', 'Hero', 'Madrigal']	2	2	1	Support (Whenever this character quests, youmay add their ¤ to another chosen character's¤ this turn.),	"“Why would Bruno break this prophecy? Could it
be something dangerous? We have to find out!”"
Pluto - Rescue Dog	UR	expansions/4/cards/367x512/91032ad7bbcb6cf72875e8e8207dcfba80173f7c	Character	Co	Amber	5	True	['Storyborn', 'Ally']	4	5	2	TO THE RESCUE When you play this character,you may remove up to 3 damage from one of yourcharacters.,	"When you need help, his is the first face you want
to see."
Prince Eric - Seafaring Prince	UR	expansions/4/cards/367x512/472b07b9fcf2c2451e8781e944bf5f77cd8457c8	Character	Co	Amber	3	True	['Dreamborn', 'Hero', 'Prince']	3	3	1	Bodyguard (This character may enter play exerted.An opposing character who challenges one ofyour characters must choose a character withBodyguard if able.),	
Prince Eric - Ursula's Groom	UR	expansions/4/cards/367x512/12c6fc06c99a462375eeb3f43dfd832b08ca9e17	Character	Un	Amber	6	True	['Floodborn', 'Hero', 'Prince']	5	5	2	Shift 4 (You may pay 4 ⬡ to play this on top of one of yourcharacters named Prince Eric.),UNDER VANESSA'S SPELL While you have a character namedUrsula in play, this character gains Bodyguard and gets+2 ⛉. (An opposing character who challenges one of yourcharacters must choose one with Bodyguard if able.),	
Stitch - Alien Dancer	UR	expansions/4/cards/367x512/d435a6cdd786300dff204ee7c2ef942d3e9034e2	Character	Co	Amber	2	True	['Storyborn', 'Hero', 'Alien']	2	3	1		"Moving to the music, he begins to understand the
true meaning of ohana and how he fits into the
family he has found."
Ursula - Eric's Bride	UR	expansions/4/cards/367x512/4d134bc072212ace2df385dae143139da74ec0ef	Character	Ra	Amber	4	False	['Floodborn', 'Villain', 'Princess', 'Sorcerer']	2	4	2	Shift: Discard a song card (You may discard a songcard to play this on top of one of your charactersnamed Ursula.),VANESSA'S DESIGN Whenever this character quests,chosen opponent reveals their hand and discards anon-character card of your choice.,	
Ursula - Vanessa	UR	expansions/4/cards/367x512/f6e1126cedebf23e1463aee73f9df08783640400	Character	Co	Amber	2	True	['Storyborn', 'Villain', 'Sorcerer']	1	4	1	Singer 4 (This character counts as cost 4 to sing songs.),	This magic will certainly do the trick.
Bruno's Return	UR	expansions/4/cards/367x512/887309d048beef83ad3eabf2a79a64a389ab1c9f	Action	Un	Amber	2	False					Return a character card from your discard to yourhand. Then remove up to 2 damage from chosencharacter.	“I feel like I missed something important.”
First Aid	UR	expansions/4/cards/367x512/bc33ea4e26e5e1af1408321416956113a4658763	Action	Co	Amber	1	True					Remove up to 1 damage from each of your characters.	“There, now—isn't that better?”
Look at This Family	UR	expansions/4/cards/367x512/0a57cb53ba59c46fc4b692527a38a87c78d84028	Action	Ra	Amber	7	True	['Song']				Sing Together 7 (Any number of your or your teammates'characters with total cost 7 or more may ⟳ to sing thissong for free.),	
Lost in the Woods	UR	expansions/4/cards/367x512/7719a1c782a1ba91c031a682a0a2f8658209adbf	Action	Un	Amber	4	True	['Song']				(A character with cost 4 or more can ⟳ to sing thissong for free.),	I'm left behind, wondering if I should follow
Sign the Scroll	UR	expansions/4/cards/367x512/22d200f8670dbdb3e253a90eee5098477c95c23d	Action	Un	Amber	3	False					Each opponent may choose and discard a card. Foreach opponent who doesn't, you gain 2 lore.	
Miracle Candle	UR	expansions/4/cards/367x512/632667547e7cd3e0466547863e1207a8c0c0c549	Item	Ra	Amber	2	True					ABUELA'S GIFT Banish this item — If you have 3 ormore characters in play, gain 2 lore and remove up to 2damage from chosen location.,	
Record Player	UR	expansions/4/cards/367x512/cb4e5208b4cd87268b208e49452ed6e89a68e0b8	Item	Co	Amber	2	True					LOOK AT THIS! Whenever you play a song, chosencharacter gets -2 ¤ until the start of your next turn.,HIT PARADE Your characters named Stitch count ashaving +1 cost to sing songs.,	
Atlantica - Concert Hall	UR	expansions/4/cards/367x512/b6692ea5df920cad691c20319a6fffd7a4a766b8	Location	Co	Amber	1	True		2	6	0	UNDERWATER ACOUSTICS Characters count as having +2 cost to singsongs while here.,	
The Underworld - River Styx	UR	expansions/4/cards/367x512/f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59	Location	Ra	Amber	2	True		2	6	1	SAVE A SOUL Whenever a character quests while here, you may pay 3 ⬡to return a character card from your discard to your hand.,	
Antonio Madrigal - Animal Expert	UR	expansions/4/cards/367x512/972a67c48192728a34979d9a35164c1295401b71	Character	Un	Amethyst	3	True	['Storyborn', 'Ally', 'Madrigal']	3	4	1		"“Once upon a time, there was a casita in the
mountains with a very special family....”"
Belle - Accomplished Mystic	UR	expansions/4/cards/367x512/fc074d501302eb2b93e2554793fcaf50b3bf7291	Character	Su	Amethyst	5	True	['Floodborn', 'Hero', 'Princess', 'Sorcerer']	4	4	2	Shift 3 (You may pay 3 ⬡ to play this on top of one of yourcharacters named Belle.),ENHANCED HEALING When you play this character, moveup to 3 damage counters from chosen character to chosenopposing character.,	The mixed ink had changed more than just the rose.
Belle - Untrained Mystic	UR	expansions/4/cards/367x512/cb7a1d775e800fd1ee4049f7dca9e041eb9ba083	Character	Co	Amethyst	3	True	['Dreamborn', 'Hero', 'Princess']	3	3	1	HERE NOW, DON'T DO THAT When you play thischaracter, move up to 1 damage counter fromchosen character to chosen opposing character.,	"No matter what she tried, Belle couldn't
completely heal Beast's wound."
